album_name,track_title,track_n,lyric,line
Red (Taylor’s Version),22 (Taylor’s Version),6,But I'll bet you want to,66
Red (Taylor’s Version),22 (Taylor’s Version),6,Everything will be alright if,67
Red (Taylor’s Version),22 (Taylor’s Version),6,We just keep dancin' like we're (Dance like we're twenty-two),68
Red (Taylor’s Version),22 (Taylor’s Version),6,"Twenty-two (Ooh, woah-oh-oh-oh)",69
Red (Taylor’s Version),22 (Taylor’s Version),6,Twenty-two (Dancin' like),70
Red (Taylor’s Version),22 (Taylor’s Version),6,"Twenty-two (Yeah, yeah)",71
Red (Taylor’s Version),22 (Taylor’s Version),6,"Twenty-two (Yeah, yeah, yeah)",72
Red (Taylor’s Version),22 (Taylor’s Version),6,It feels like one of those nights (Twenty-two),73
Red (Taylor’s Version),22 (Taylor’s Version),6,We ditch the whole scene,74
Red (Taylor’s Version),22 (Taylor’s Version),6,It feels like one of those nights (Twenty-two),75
Red (Taylor’s Version),22 (Taylor’s Version),6,We won't be sleepin',76
Red (Taylor’s Version),22 (Taylor’s Version),6,It feels like one of those nights (Twenty-two),77
Red (Taylor’s Version),22 (Taylor’s Version),6,You look like bad news,78
Red (Taylor’s Version),22 (Taylor’s Version),6,I gotta have you,79
Red (Taylor’s Version),22 (Taylor’s Version),6,I gotta have you,80
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"I bet this time of night, you're still up",1
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I bet you're tired from a long hard week,2
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I bet you're sittin' in your chair by the window,3
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"Looking out at the city, and I bet",4
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,Sometimes you wonder 'bout me,5
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I just wanna tell you,6
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,It takes everything in me not to call you,7
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I wish I could run to you,8
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I hope you know that every time I don't,9
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,10
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,11
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I bet you think I either moved on or hate you,12
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"Cause each time you reach out, there's no reply",13
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"I bet it never, ever occurred to you",14
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,That I can't say hello to you and risk another goodbye,15
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I just wanna tell you,16
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,It takes everything in me not to call you,17
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I wish I could run to you,18
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I hope you know that every time I don’t,19
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,20
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,21
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"Oh, we made quite a mess, babe",22
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,It's probably better off this way,23
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"And I confess, baby",24
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"In my dreams, you're touching my face",25
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And asking me if I wanna try again with you,26
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I almost do,27
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I just wanna tell you,28
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,It takes everything in me not to call you,29
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I wish I could run to you,30
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,And I hope you know that every time I don't,31
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,32
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I almost do,33
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"I bet this time of night, you’re still up",34
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I bet you're tired from a long hard week,35
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,I bet you're sittin' in your chair by the window,36
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,"Looking out at the city, and I hope",37
Red (Taylor’s Version),I Almost Do (Taylor’s Version),7,Sometimes you wonder 'bout me,38
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,I remember when we broke up,1
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"The first time, sayin', ""This is it, I've had enough""",2
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Cause, like, we hadn't seen each other in a month",3
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,When you said you needed space (What?),4
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,Then you come around again and say,5
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Baby, I miss you and I swear I'm gonna change",6
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Trust me, remember how that lasted for a day?",7
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"I say, ""I hate you,"" we break up, you call me, ""I love you""",8
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh",9
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We called it off again last night, but",10
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh",11
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"This time, I'm telling you, I'm telling you",12
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We are never, evеr, ever getting back togеther",13
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We are never, ever, ever getting back together",14
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"You go talk to your friends, talk to my friends, talk to me",15
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"But we are never, ever, ever, ever getting back together",16
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Like, ever",17
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,I'm really gonna miss you picking fights,18
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"And me falling for it, screaming that I'm right",19
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,And you would hide away and find your peace of mind,20
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,With some indie record that's much cooler than mine,21
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh",22
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"You called me up again tonight, but",23
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh",24
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"This time, I'm telling you, I'm telling you",25
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We (We) are never, ever, ever getting back together",26
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We are never, ever, ever getting back together",27
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"You go talk to your friends, talk to my friends, talk to me (Talk to me)",28
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"But we are never, ever, ever, ever getting back together",29
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh (Yeah)",30
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh-ooh (Yeah)",31
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ooh, ooh-ooh-ooh-ooh (Yeah)",32
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,Oh,33
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"I used to think that we were forever, ever",34
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"And I used to say, ""Never say never""",35
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Ugh, so he calls me up and he's like, ""I still love you""",36
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"And I'm, like, I'm just, I mean, this is exhausting, you know?",37
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Like, we are never getting back together",38
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Like, ever (No)",39
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We are never, ever, ever getting back together",40
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We are never, ever, ever (Ooh) getting back together",41
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"You go talk to your friends, talk to my friends, talk to me",42
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"But we are never, ever, ever, ever getting back together",43
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"We (Ooh, ooh-ooh-ooh-ooh)",44
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"No, getting back together (Ooh, ooh-ooh-ooh-ooh)",45
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,We (Ooh-ooh-ooh-ooh-ooh),46
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"Oh, getting back together, yeah (Ooh, ooh-ooh-ooh-ooh)",47
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"You go talk to your friends, talk to my friends, talk to me (Talk to me)",48
Red (Taylor’s Version),We Are Never Ever Getting Back Together (Taylor’s Version),8,"But we are never, ever, ever, ever getting back together",49
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,I'm pretty sure we almost broke up last night,1
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,I threw my phone across the room at you,2
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,I was expecting some dramatic turn away,3
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,But you stayed,4
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"This morning, I said we should talk about it",5
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,Cause I read you should never leave a fight unresolved,6
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,That's when you came in wearing a football helmet,7
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"And said, ""Okay, let's talk""",8
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"And I said, ""Stay, stay, stay""",9
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"I've been loving you for quite some time, time, time",10
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"You think that it's funny when I'm mad, mad, mad",11
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,But I think that it's best if we both stay,12
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"Before you, I'd only dated self-indulgent takers",13
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,Who took all of their problems out on me,14
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,But you carry my groceries and now I'm always laughing,15
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,And I love you because you have given me,16
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"No choice but to stay, stay, stay",17
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"I've been loving you for quite some time, time, time",18
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"You think that it's funny when I'm mad, mad, mad",19
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"But I think that it's best if we both stay, stay, stay, stay",20
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,You took the time to memorize me,21
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"My fears, my hopes and dreams",22
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,I just like hanging out with you,23
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,All the time,24
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,All those times that you didn't leave,25
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,It's been occurring to me,26
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,I'd like to hang out with you,27
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,For my whole life,28
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,Stay,29
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,And I'll be loving you for quite some time,30
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"No one else is gonna love me when I get mad, mad, mad",31
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"So I think that it's best if we both stay, stay, stay, stay, stay, stay",32
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"Stay, stay, stay",33
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"I've been loving you for quite some time, time, time",34
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"You think that it's funny when I'm mad, mad, mad",35
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"But I think that it's best if we both stay, stay, stay, stay, stay, stay",36
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"Stay, stay, stay",37
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"I've been loving you for quite some time, time, time",38
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,"You think that it's funny when I'm mad, mad, mad",39
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,But I think that it's best if we both stay,40
Red (Taylor’s Version),Stay Stay Stay (Taylor’s Version),9,That's so fun,41
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,I find myself at your door,1
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Just like all those times before,2
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,I’m not sure how I got there,3
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,All roads they lead me here,4
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,I imagine you are home,5
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"In your room, all alone",6
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And you open your eyes into mine,7
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And everything feels better,8
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And right before your eyes,9
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,I'm breaking,10
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"No past, no reasons why",11
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Just you and me,12
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you this,13
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Put my name at the top of your list,14
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you why,15
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"You break my heart in the blink of an eye, eye, eye",16
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,You find yourself at my door,17
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And just like all those times before,18
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,You wear your best apology,19
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,But I was there to watch you leave,20
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And all the times I let you in,21
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Just for you to go again,22
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Disappear when you come back,23
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Everything is better,24
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,And right before your eyes,25
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,I'm aching,26
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"No past, nowhere to hide",27
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Just you and me,28
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you this,29
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Put my name at the top of your list,30
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you why,31
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"You break my heart in the blink of an eye, eye, eye",32
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time you tell me I've got it wrong,33
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time I say, ""It's been you all along""",34
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I let you in my door,35
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time, I won't hurt you anymore",36
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"Oh, oh, oh, oh",37
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"Oh, oh, oh, oh",38
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you this,39
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Put my name at the top of your list,40
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you why,41
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,You break my heart in the blink of an eye,42
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you this (This is the last time I'm asking you this),43
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Put my name at the top of your list (Put my name at the top of your list),44
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,This is the last time I'm asking you why (This is the last time I'm asking you why),45
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,You break my heart in the blink of an eye (You break my heart),46
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time I'm asking you, last time I'm asking you",47
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Last time I'm asking you this,48
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time I'm asking you, last time I'm asking you",49
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Last time I'm asking you this,50
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time I'm asking you, last time I'm asking you",51
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Last time I'm asking you this,52
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,"This is the last time I'm asking you, last time I'm asking you",53
Red (Taylor’s Version),The Last Time (Taylor’s Version),10,Last time I'm asking you this,54
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,I was reminiscing just the other day,1
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"While having coffee all alone and, Lord, it took me away",2
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Back to a first-glance feeling on New York time,3
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Back when you fit my poems like a perfect rhyme,4
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Took off faster than a green light, go",5
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Yeah, you skip the conversation when you already know",6
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,I left a note on the door with a joke we'd made,7
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And that was the first day,8
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"And darling, it was good",9
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Never looking down,10
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And right there where we stood,11
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Was holy ground,12
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Spinning like a girl in a brand new dress,13
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"We had this big, wide city all to ourselves",14
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Wе block the noise with the sound of ""I need you""",15
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"And for thе first time, I had something to lose",16
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And I guess we fell apart in the usual way,17
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And the story's got dust on every page,18
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"But, sometimes, I wonder how you think about it now",19
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And I see your face in every crowd,20
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Cause, darling, it was good",21
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Never looking down,22
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And right there where we stood,23
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Was holy ground,24
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Tonight, I'm gonna dance",25
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,For all that we've been through,26
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,But I don't wanna dance,27
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,If I'm not dancing with you,28
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Tonight, I'm gonna dance",29
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Like you were in this room,30
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,But I don't wanna dance,31
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,If I'm not dancing with you,32
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,It was good,33
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Never looking down,34
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,And right there where we stood,35
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Was holy ground,36
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Tonight, I'm gonna dance",37
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,For all that we've been through,38
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,But I don't wanna dance,39
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,If I'm not dancing with you,40
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,"Tonight, I'm gonna dance",41
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,Like you were in this room,42
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,But I don't wanna dance,43
Red (Taylor’s Version),Holy Ground (Taylor’s Version),11,If I'm not dancing with you,44
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Long handwritten notes, deep in your pocket",1
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Words, how little they mean when you're a little too late",2
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"I stood right by the tracks, your face in a locket",3
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Good girls, hopeful they'll be and long they will wait",4
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"We had a beautiful, magic love there",5
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What a sad, beautiful, tragic love affair",6
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"In dreams, I meet you in warm conversation",7
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,And we both wake in lonely beds and different cities,8
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,And time is taking its sweet time erasing you,9
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"And you've got your demons and, darling, they all look like me",10
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Cause wе had a beautiful, magic love therе",11
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What a sad, beautiful, tragic love affair",12
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Woah, woah",13
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Distance, timing, breakdown, fighting",14
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Silence, the train runs off its tracks",15
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Kiss me, try to fix it, could you just try to listen?",16
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"Hang up, give up and for the life of us, we can't get back",17
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"A beautiful, magic love there",18
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What a sad, beautiful, tragic, beautiful, tragic, beautiful",19
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What we had, a beautiful, magic love there",20
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What a sad, beautiful, tragic love affair",21
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"We had a beautiful, magic love there",22
Red (Taylor’s Version),Sad Beautiful Tragic (Taylor’s Version),12,"What a sad, beautiful, tragic love affair",23
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,New to town with a made-up name,1
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"In the angel's city, chasing fortune and fame",2
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,And the camera flashes make it look like a dream,3
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,You had it figured out since you were in school,4
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Everybody loves pretty, everybody loves cool",5
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"So overnight, you look like a sixties queen",6
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,Another name goes up in lights,7
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,Like diamonds in the sky,8
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"And they'll tell you now, you're the lucky one",9
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Yeah, they'll tell you now, you're the lucky one",10
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"But can you tell me now, you're the lucky one?",11
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Oh, oh, oh",12
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"And now, it's big black cars and Riviera views",13
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,And your lover in the foyer doesn't even know you,14
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,And your secrets end up splashed on the news front page,15
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"And they tell you that you're lucky, but you're so confused",16
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Cause you don't feel pretty, you just feel used",17
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,And all the young things line up to take your place,18
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,Another name goes up in lights,19
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,You wonder if you'll make it out alive,20
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"And they'll tell you now, you're the lucky one",21
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Yeah, they'll tell you now, you're the lucky one",22
Red (Taylor’s Version),The Lucky One (Taylor’s Version),13,"Can you tell me now, you're the lucky one?",23
